Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DisGeNET	Physical aggression	1/108	0.2374324069826741	0.3029552967434715	0	0	3.7846652679763495	5.441865346754643	SMARCA2
DisGeNET	RDW - Red blood cell distribution width result	1/108	0.2374324069826741	0.3029552967434715	0	0	3.7846652679763495	5.441865346754643	THRB
DisGeNET	Hyperplastic Polyp	1/110	0.241261218690496	0.3067031013655973	0	0	3.714847406852649	5.282048795926194	RUNX3
DisGeNET	Aggressive reaction	1/110	0.241261218690496	0.3067031013655973	0	0	3.714847406852649	5.282048795926194	SMARCA2
DisGeNET	Bone Density	1/110	0.241261218690496	0.3067031013655973	0	0	3.714847406852649	5.282048795926194	WLS
DisGeNET	Congenital myopathy (disorder)	1/110	0.241261218690496	0.3067031013655973	0	0	3.714847406852649	5.282048795926194	DMD
DisGeNET	Post-Traumatic Stress Disorder	1/110	0.241261218690496	0.3067031013655973	0	0	3.714847406852649	5.282048795926194	NR3C2
DisGeNET	Hydronephrosis	1/111	0.2431685532271013	0.3081069618825396	0	0	3.6808905380333954	5.20478084558139	HPSE2
DisGeNET	Multiple Endocrine Neoplasia Type 1	1/111	0.2431685532271013	0.3081069618825396	0	0	3.6808905380333954	5.20478084558139	PTCH1
DisGeNET	Physical Activity Measurement	1/111	0.2431685532271013	0.3081069618825396	0	0	3.6808905380333954	5.20478084558139	ETV5
DisGeNET	Secondary malignant neoplasm of lung	3/683	0.24326119432354	0.3081069618825396	0	0	1.8088235294117647	2.556988284042314	PTCH1;MET;WLS
DisGeNET	MYELODYSPLASTIC SYNDROME	3/683	0.24326119432354	0.3081069618825396	0	0	1.8088235294117647	2.556988284042314	PCNA;MAML2;MET
DisGeNET	Idiopathic Pulmonary Fibrosis	2/379	0.24470533557908	0.3094878447554682	0	0	2.163240495137047	3.045194735705852	PCNA;PTCH1
DisGeNET	Muscular Dystrophy, Facioscapulohumeral	1/112	0.2450711886958998	0.3094878447554682	0	0	3.647545504688362	5.129202360192396	DMD
DisGeNET	Aggressive behavior	1/112	0.2450711886958998	0.3094878447554682	0	0	3.647545504688362	5.129202360192396	SMARCA2
DisGeNET	Cleft Palate	1/112	0.2450711886958998	0.3094878447554682	0	0	3.647545504688362	5.129202360192396	PTCH1
DisGeNET	Glaucoma	2/381	0.2465612635256485	0.311141139592161	0	0	2.15160510114336	3.012558657024939	PTCH1;PTCH2
DisGeNET	Carcinoma, Endometrioid	1/114	0.2488624078588274	0.312440395268017	0	0	3.582625970742279	4.982913653406146	ETV5
DisGeNET	Head and Neck Carcinoma	1/114	0.2488624078588274	0.312440395268017	0	0	3.582625970742279	4.982913653406146	HPSE2
DisGeNET	Urticaria	1/114	0.2488624078588274	0.312440395268017	0	0	3.582625970742279	4.982913653406146	PCNA
DisGeNET	Joint hyperflexibility	1/114	0.2488624078588274	0.312440395268017	0	0	3.582625970742279	4.982913653406146	PTCH1
DisGeNET	leiomyosarcoma	1/114	0.2488624078588274	0.312440395268017	0	0	3.582625970742279	4.982913653406146	DMD
DisGeNET	Lymphocyte Count measurement	1/114	0.2488624078588274	0.312440395268017	0	0	3.582625970742279	4.982913653406146	ZFP36L2
DisGeNET	Dermatomyositis	1/114	0.2488624078588274	0.312440395268017	0	0	3.582625970742279	4.982913653406146	DMD
DisGeNET	Invasive carcinoma of breast	2/385	0.2502750560676296	0.3139847530534813	0	0	2.1286988685813752	2.948662479320596	HPSE2;MET
DisGeNET	Experimental Hepatoma	1/116	0.2526349665899778	0.3153353719410464	0	0	3.5199645075421477	4.8428011439058265	MET
DisGeNET	Familial (FPAH)	1/116	0.2526349665899778	0.3153353719410464	0	0	3.5199645075421477	4.8428011439058265	MET
DisGeNET	Liver Neoplasms, Experimental	1/116	0.2526349665899778	0.3153353719410464	0	0	3.5199645075421477	4.8428011439058265	MET
DisGeNET	Organic Mental Disorders, Substance-Induced	1/116	0.2526349665899778	0.3153353719410464	0	0	3.5199645075421477	4.8428011439058265	FAM126A
DisGeNET	Ischemic cardiomyopathy	1/116	0.2526349665899778	0.3153353719410464	0	0	3.5199645075421477	4.8428011439058265	DMD
DisGeNET	Pancytopenia	1/116	0.2526349665899778	0.3153353719410464	0	0	3.5199645075421477	4.8428011439058265	RUNX3
DisGeNET	Prescription Drug Abuse	1/116	0.2526349665899778	0.3153353719410464	0	0	3.5199645075421477	4.8428011439058265	FAM126A
DisGeNET	Teratoma	1/117	0.2545142764118688	0.3174507290996479	0	0	3.4894440534834623	4.774949480472317	PCNA
DisGeNET	Subclinical abnormal liver function tests	1/118	0.2563889548341396	0.3184036117795813	0	0	3.4594453165881736	4.708511372057024	DMD
DisGeNET	Transaminases increased	1/118	0.2563889548341396	0.3184036117795813	0	0	3.4594453165881736	4.708511372057024	DMD
DisGeNET	Increased liver function tests	1/118	0.2563889548341396	0.3184036117795813	0	0	3.4594453165881736	4.708511372057024	DMD
DisGeNET	Liver enzymes abnormal	1/118	0.2563889548341396	0.3184036117795813	0	0	3.4594453165881736	4.708511372057024	DMD
DisGeNET	Liver function tests abnormal finding	1/118	0.2563889548341396	0.3184036117795813	0	0	3.4594453165881736	4.708511372057024	DMD
DisGeNET	Elevated liver enzymes	1/118	0.2563889548341396	0.3184036117795813	0	0	3.4594453165881736	4.708511372057024	DMD
DisGeNET	Mental deficiency	4/1032	0.2570181708440217	0.3189547286087426	0	0	1.600575198781932	2.174555058611155	PTCH1;DMD;SMARCA2;FAM126A
DisGeNET	Hepatoma, Novikoff	1/119	0.2582590130323782	0.319113148287134	0	0	3.429955032860602	4.643446613966543	MET
DisGeNET	Giant Cell Arteritis	1/119	0.2582590130323782	0.319113148287134	0	0	3.429955032860602	4.643446613966543	PCNA
DisGeNET	Muscle Rigidity	1/119	0.2582590130323782	0.319113148287134	0	0	3.429955032860602	4.643446613966543	DMD
DisGeNET	Prader-Willi Syndrome	1/119	0.2582590130323782	0.319113148287134	0	0	3.429955032860602	4.643446613966543	DMD
DisGeNET	Drug Use Disorders	1/119	0.2582590130323782	0.319113148287134	0	0	3.429955032860602	4.643446613966543	FAM126A
DisGeNET	Elevated hepatic transaminases	1/119	0.2582590130323782	0.319113148287134	0	0	3.429955032860602	4.643446613966543	DMD
DisGeNET	Liver Failure, Acute	1/120	0.2601244621662815	0.3211874191859327	0	0	3.4009603841536613	4.579716458908873	MET
DisGeNET	Ataxia Telangiectasia	2/396	0.2604983217413004	0.3214183022919918	0	0	2.0681049069373945	2.781929639516687	CCNB1;PTCH1
DisGeNET	Hepatoma, Morris	1/121	0.2619853133921213	0.3225588683138501	0	0	3.372448979591837	4.517283552621874	MET
DisGeNET	Hypodontia	1/121	0.2619853133921213	0.3225588683138501	0	0	3.372448979591837	4.517283552621874	LAMA3
DisGeNET	Polyhydramnios	1/121	0.2619853133921213	0.3225588683138501	0	0	3.372448979591837	4.517283552621874	CRB2
DisGeNET	Gastrointestinal Neoplasms	1/122	0.2638415777635164	0.3243799240552168	0	0	3.3444088379153314	4.456111874258477	RUNX3
DisGeNET	Pilocytic Astrocytoma	1/122	0.2638415777635164	0.3243799240552168	0	0	3.3444088379153314	4.456111874258477	MET
DisGeNET	Vascular Diseases	2/401	0.2651486166460706	0.3257540147366011	0	0	2.0416666666666665	2.710240618353532	DMD;NR3C2
DisGeNET	Substance-Related Disorders	1/123	0.2656932663769877	0.3259575022599279	0	0	3.3168283706925394	4.396166676729281	FAM126A
DisGeNET	Absence Seizures	1/123	0.2656932663769877	0.3259575022599279	0	0	3.3168283706925394	4.396166676729281	SMARCA2
DisGeNET	Hyperthyroidism	1/124	0.2675403902734135	0.3275227553525062	0	0	3.2896963663514187	4.337414433160371	THRB
DisGeNET	Upward slant of palpebral fissure	1/124	0.2675403902734135	0.3275227553525062	0	0	3.2896963663514187	4.337414433160371	PTCH1
DisGeNET	Uterine Cervical Neoplasm	1/124	0.2675403902734135	0.3275227553525062	0	0	3.2896963663514187	4.337414433160371	PCNA
DisGeNET	Strabismus	2/404	0.2679393411370432	0.3277778568675066	0	0	2.026119402985074	2.6683884405969245	PTCH1;PTCH2
DisGeNET	Tetralogy of Fallot	1/125	0.2693829605231016	0.3290757756390162	0	0	3.263001974983542	4.279822783786303	DMD
DisGeNET	Myotonic Dystrophy	1/125	0.2693829605231016	0.3290757756390162	0	0	3.263001974983542	4.279822783786303	DMD
DisGeNET	Burkitt Lymphoma	2/407	0.2707302821137489	0.3304869306143706	0	0	2.010802469135802	2.6273792995859906	MET;ZFP36L2
DisGeNET	Left-Sided Heart Failure	1/126	0.2712209880572274	0.3306166544708937	0	0	3.236734693877551	4.223360488574632	NR3C2
DisGeNET	Congenital anomaly of face	1/126	0.2712209880572274	0.3306166544708937	0	0	3.236734693877551	4.223360488574632	HPSE2
DisGeNET	Renal glomerular disease	1/127	0.2730544838638846	0.3321454824935513	0	0	3.2108843537414966	4.167997377843627	PCNA
DisGeNET	Gastritis, Atrophic	1/127	0.2730544838638846	0.3321454824935513	0	0	3.2108843537414966	4.167997377843627	RUNX3
DisGeNET	Childhood asthma	1/127	0.2730544838638846	0.3321454824935513	0	0	3.2108843537414966	4.167997377843627	ADAM33
DisGeNET	Carcinoma of lung	8/2476	0.2743383178480449	0.3334270446586207	0	0	1.3492320753260785	1.7450875881872634	CCNB1;PCNA;AK5;SMARCA2;RUNX3;MET;ETV5;WLS
DisGeNET	Ependymoma	1/128	0.274883458910421	0.3334270446586207	0	0	3.1854411055760887	4.113704308580095	LRIG3
DisGeNET	Sarcomatoid Renal Cell Carcinoma	1/128	0.274883458910421	0.3334270446586207	0	0	3.1854411055760887	4.113704308580095	MET
DisGeNET	Peritonitis	1/128	0.274883458910421	0.3334270446586207	0	0	3.1854411055760887	4.113704308580095	WLS
DisGeNET	Leukemogenesis	3/730	0.2750934370480747	0.3334465903613027	0	0	1.687757909215956	2.1782954087528723	SMARCA2;RUNX3;ETV5
DisGeNET	Rett Syndrome	1/129	0.2767079241059198	0.3339913189208295	0	0	3.1603954081632653	4.060453122404681	MET
DisGeNET	Cleft palate, isolated	1/129	0.2767079241059198	0.3339913189208295	0	0	3.1603954081632653	4.060453122404681	PTCH1
DisGeNET	tumor vasculature	1/129	0.2767079241059198	0.3339913189208295	0	0	3.1603954081632653	4.060453122404681	MET
DisGeNET	Malignant neoplasm of larynx	1/129	0.2767079241059198	0.3339913189208295	0	0	3.1603954081632653	4.060453122404681	RUNX3
DisGeNET	Chronic liver disease	1/129	0.2767079241059198	0.3339913189208295	0	0	3.1603954081632653	4.060453122404681	PCNA
DisGeNET	Endometrial adenocarcinoma	1/129	0.2767079241059198	0.3339913189208295	0	0	3.1603954081632653	4.060453122404681	PCNA
DisGeNET	Cryptorchidism	2/414	0.2772424458180693	0.3344018280554553	0	0	1.975930420711974	2.53484782960762	HPSE2;SMARCA2
DisGeNET	Uveitis	1/130	0.2785278903472666	0.3357168685334958	0	0	3.135738016136687	4.008216604624779	NR3C2
DisGeNET	Sleep Apnea, Obstructive	1/132	0.2821543693990505	0.3396119771633078	0	0	3.087552578283222	3.906683206158155	MET
DisGeNET	Cardiac Arrhythmia	1/132	0.2821543693990505	0.3396119771633078	0	0	3.087552578283222	3.906683206158155	DMD
DisGeNET	Malignant neoplasm of kidney	2/421	0.2837530031692699	0.3412973184973036	0	0	1.9422235481304693	2.446524080096105	THRB;MET
DisGeNET	Absent tendon reflex	1/134	0.285762982719773	0.3427561577949857	0	0	3.0408163265306123	3.80890385676326	TRIM2
DisGeNET	Large auricle	1/134	0.285762982719773	0.3427561577949857	0	0	3.0408163265306123	3.80890385676326	PTCH1
DisGeNET	Large pinnae	1/134	0.285762982719773	0.3427561577949857	0	0	3.0408163265306123	3.80890385676326	PTCH1
DisGeNET	Macrotia	1/134	0.285762982719773	0.3427561577949857	0	0	3.0408163265306123	3.80890385676326	PTCH1
DisGeNET	Flexion contractures of joints	1/135	0.2875606166970605	0.3437138712431856	0	0	3.0179713676515383	3.7613629045399737	DMD
DisGeNET	Hirschsprung Disease	1/135	0.2875606166970605	0.3437138712431856	0	0	3.0179713676515383	3.7613629045399737	PTCH1
DisGeNET	Hormone refractory prostate cancer	1/135	0.2875606166970605	0.3437138712431856	0	0	3.0179713676515383	3.7613629045399737	MET
DisGeNET	Middle Cerebral Artery Occlusion	1/135	0.2875606166970605	0.3437138712431856	0	0	3.0179713676515383	3.7613629045399737	NR3C2
DisGeNET	Dystonia Disorders	1/135	0.2875606166970605	0.3437138712431856	0	0	3.0179713676515383	3.7613629045399737	GNAL
DisGeNET	Short stature	3/750	0.2887931294663479	0.3449473490848044	0	0	1.640861317610869	2.038023040921012	PCNA;LIFR;DMD
DisGeNET	Flexion contracture	1/136	0.289353816496661	0.3452478331514461	0	0	2.99546485260771	3.714691124222948	DMD
DisGeNET	Malignant Neoplasms	5/1438	0.2894461484909217	0.3452478331514461	0	0	1.4357602543227108	1.7800354839832295	PCNA;PTCH1;PTCH2;SMARCA2;MET
DisGeNET	Reflex, Deep Tendon, Absent	1/137	0.2911425929329805	0.3463106914555508	0	0	2.9732893157262907	3.668866926816198	TRIM2
DisGeNET	Absent reflex	1/137	0.2911425929329805	0.3463106914555508	0	0	2.9732893157262907	3.668866926816198	TRIM2
DisGeNET	Prominent eyes	1/137	0.2911425929329805	0.3463106914555508	0	0	2.9732893157262907	3.668866926816198	THRB
DisGeNET	Protruding eyes	1/137	0.2911425929329805	0.3463106914555508	0	0	2.9732893157262907	3.668866926816198	THRB
DisGeNET	Mental Retardation, Psychosocial	1/138	0.2929269566124494	0.3472325054261978	0	0	2.9514375093102934	3.6238694077781934	FAM126A
DisGeNET	Abdominal discomfort	1/138	0.2929269566124494	0.3472325054261978	0	0	2.9514375093102934	3.6238694077781934	MET
DisGeNET	Collecting Duct Carcinoma of the Kidney	1/138	0.2929269566124494	0.3472325054261978	0	0	2.9514375093102934	3.6238694077781934	MET
DisGeNET	Drug habituation	1/138	0.2929269566124494	0.3472325054261978	0	0	2.9514375093102934	3.6238694077781934	FAM126A
DisGeNET	Psoriasis vulgaris	1/138	0.2929269566124494	0.3472325054261978	0	0	2.9514375093102934	3.6238694077781934	RUNX3
DisGeNET	Coronary Arteriosclerosis	3/760	0.295667490669332	0.3502397272391536	0	0	1.6183422805587566	1.9719821094702188	PCNA;ADAM33;RUNX3
DisGeNET	Gastrointestinal pain	1/140	0.2964824884084789	0.3504810172251434	0	0	2.9086771399207163	3.5362740390257685	MET
DisGeNET	Substance Dependence	1/140	0.2964824884084789	0.3504810172251434	0	0	2.9086771399207163	3.5362740390257685	FAM126A
DisGeNET	Contracture of joint	1/140	0.2964824884084789	0.3504810172251434	0	0	2.9086771399207163	3.5362740390257685	DMD
DisGeNET	Meningioma	2/438	0.2995462909698279	0.3538596294423791	0	0	1.86487003058104	2.2480752965236217	PCNA;RUNX3
DisGeNET	Exophthalmos	1/142	0.3000204969826995	0.3539336452745152	0	0	2.8671298306556667	3.4517504575709377	THRB
DisGeNET	Lymphatic Metastasis	1/142	0.3000204969826995	0.3539336452745152	0	0	2.8671298306556667	3.4517504575709377	MET
DisGeNET	Substance Use Disorders	1/143	0.3017829564686885	0.3555251267987289	0	0	2.846795056050589	3.410594866305226	FAM126A
DisGeNET	Myositis	1/143	0.3017829564686885	0.3555251267987289	0	0	2.846795056050589	3.410594866305226	DMD
DisGeNET	Fatty Liver	2/443	0.3041837591404494	0.3581081900900568	0	0	1.843253968253968	2.1936994757839074	MET;NR3C2
DisGeNET	Generalized osteopenia	1/145	0.3052948386142571	0.3586797284265862	0	0	2.806972789115646	3.330409454829651	LIFR
DisGeNET	Babinski Reflex	1/145	0.3052948386142571	0.3586797284265862	0	0	2.806972789115646	3.330409454829651	FAM126A
DisGeNET	Nerve Degeneration	1/145	0.3052948386142571	0.3586797284265862	0	0	2.806972789115646	3.330409454829651	PCNA
DisGeNET	Colorectal Carcinoma	9/2931	0.3065334507936769	0.3598891026383101	0	0	1.2792106976511244	1.5125750477050974	CCNB1;PCNA;PTCH1;LIFR;RUNX3;MET;ZFP36L2;WLS;NR3C2
DisGeNET	Hematological Disease	1/147	0.3087894082520855	0.3617968543553046	0	0	2.7682415431926195	3.252948903166252	PCNA
DisGeNET	Mild Mental Retardation	1/147	0.3087894082520855	0.3617968543553046	0	0	2.7682415431926195	3.252948903166252	DMD
DisGeNET	Depressive Symptoms	1/147	0.3087894082520855	0.3617968543553046	0	0	2.7682415431926195	3.252948903166252	NR3C2
DisGeNET	Adrenoleukodystrophy	1/149	0.3122667490151626	0.3653733389837276	0	0	2.7305570876999448	3.1780885451938787	PCNA
DisGeNET	Chromophobe Renal Cell Carcinoma	1/149	0.3122667490151626	0.3653733389837276	0	0	2.7305570876999448	3.1780885451938787	MET
DisGeNET	Mild cognitive disorder	1/150	0.3139989845586295	0.3671504102249101	0	0	2.712094233666621	3.141596466170354	DMD
DisGeNET	Atherosclerosis	4/1134	0.3146370628710351	0.3676465680286551	0	0	1.4482493266641017	1.674662088692497	PCNA;ADAM33;DMD;NR3C2
DisGeNET	Malignant Squamous Cell Neoplasm	1/151	0.3157269440683073	0.3686696156126874	0	0	2.693877551020408	3.1057109240692493	MET
DisGeNET	Aneurysm	1/152	0.3174506378807152	0.3701797268846307	0	0	2.6759021489390458	3.070418280554557	NR3C2
DisGeNET	Osteochondrodysplasias	1/152	0.3174506378807152	0.3701797268846307	0	0	2.6759021489390458	3.070418280554557	LIFR
DisGeNET	Abdominal Pain	1/153	0.3191700762858281	0.3716807929665703	0	0	2.6581632653061225	3.0357052873752	MET
DisGeNET	Primary Effusion Lymphoma	1/153	0.3191700762858281	0.3716807929665703	0	0	2.6581632653061225	3.0357052873752	MET
DisGeNET	Muscle hypotonia	2/460	0.3199133971780001	0.3722943458363737	0	0	1.7732896652110626	2.0210270156708963	THRB;PTCH1
DisGeNET	Icterus	1/154	0.3208852696222714	0.3731728625762724	0	0	2.640656262505002	3.0015590720273457	THRB
DisGeNET	Monocyte count procedure	1/155	0.3225962281219006	0.3741507163652522	0	0	2.623376623376624	2.9679671260643183	THRB
DisGeNET	Monocyte count result	1/155	0.3225962281219006	0.3741507163652522	0	0	2.623376623376624	2.9679671260643183	THRB
DisGeNET	Other specified transient cerebral ischemias	1/155	0.3225962281219006	0.3741507163652522	0	0	2.623376623376624	2.9679671260643183	PCNA
DisGeNET	Platelet hematocrit measurement	1/155	0.3225962281219006	0.3741507163652522	0	0	2.623376623376624	2.9679671260643183	KLHL29
DisGeNET	Diabetes Mellitus	5/1507	0.3238591979719193	0.375362412743734	0	0	1.3646989199585735	1.538624927795796	PCNA;DMD;ETV5;VAMP2;NR3C2
DisGeNET	Mucocutaneous Lymph Node Syndrome	1/156	0.3243029619756543	0.3756236327260104	0	0	2.6063199473337724	2.934917292064671	MET
DisGeNET	Hyperkyphosis	1/157	0.3260054815208176	0.3773414725543784	0	0	2.589481946624804	2.902397750177957	PTCH1
DisGeNET	Clinodactyly of the 5th finger	1/159	0.329397918202972	0.3810117143975198	0	0	2.556445362955309	2.838903895377205	DMD
DisGeNET	Turner Syndrome	1/160	0.3310878556792401	0.3821953770257	0	0	2.540238737004236	2.8079075381643523	DMD
DisGeNET	Hypotrophic malar bone	1/160	0.3310878556792401	0.3821953770257	0	0	2.540238737004236	2.8079075381643523	LIFR
DisGeNET	Malar flattening	1/160	0.3310878556792401	0.3821953770257	0	0	2.540238737004236	2.8079075381643523	LIFR
DisGeNET	Polycystic Kidney, Autosomal Dominant	1/161	0.3327736194132171	0.3836264245246203	0	0	2.524234693877551	2.7773973646136283	PCNA
DisGeNET	Juvenile psoriatic arthritis	1/161	0.3327736194132171	0.3836264245246203	0	0	2.524234693877551	2.7773973646136283	MAML2
DisGeNET	Heart failure	3/815	0.3336453909813338	0.3842145581762631	0	0	1.504402054292003	1.6513468622753191	LIFR;DMD;NR3C2
DisGeNET	Acute Promyelocytic Leukemia	2/475	0.3337305522763588	0.3842145581762631	0	0	1.7157329105003525	1.8828819119512192	CCNB1;PCNA
DisGeNET	Metastatic malignant neoplasm to brain	1/163	0.3361326660872764	0.3867211944281708	0	0	2.492819349962207	2.717794694415788	MET
DisGeNET	Primary malignant neoplasm of lung	7/2268	0.3373004824094229	0.3878053674760744	0	0	1.2735978112175104	1.3841220387742872	CCNB1;PCNA;SMARCA2;RUNX3;MET;ETV5;WLS
DisGeNET	Atrial Septal Defects	1/165	0.3394751386404204	0.3897845383588272	0	0	2.4621702339472376	2.660016849591833	DMD
DisGeNET	Bone Diseases	1/165	0.3394751386404204	0.3897845383588272	0	0	2.4621702339472376	2.660016849591833	DMD
DisGeNET	Contracture	1/166	0.3411401847271476	0.3914350351772475	0	0	2.4471243042671613	2.6317886779390967	DMD
DisGeNET	Infratentorial atrophy	1/167	0.3428011172608443	0.3930786144591015	0	0	2.432259650848291	2.603988937414043	PCNA
DisGeNET	Juvenile-Onset Still Disease	1/168	0.3444579462443567	0.3947153014925341	0	0	2.4175730172308443	2.576608870544724	MAML2
DisGeNET	Amyloidosis	3/833	0.3460947062500603	0.3958180667766654	0	0	1.4703922071263775	1.5601490996788772	NFIB;LIFR;DMD
DisGeNET	Fibrosis	1/169	0.3461106816465725	0.3958180667766654	0	0	2.403061224489796	2.5496399471999527	NR3C2
DisGeNET	Papillary Renal Cell Carcinoma	1/169	0.3461106816465725	0.3958180667766654	0	0	2.403061224489796	2.5496399471999527	MET
DisGeNET	Anemia	2/490	0.3474746252439511	0.3969117805663559	0	0	1.661714480874317	1.7565379536795778	LAMA3;MET
DisGeNET	Dental caries	1/170	0.3477593333218013	0.3969117805663559	0	0	2.388721168940949	2.523073857975914	LAMA3
DisGeNET	Developmental Disabilities	1/170	0.3477593333218013	0.3969117805663559	0	0	2.388721168940949	2.523073857975914	PTCH1
DisGeNET	Bipolar Disorder	3/837	0.3488600932601887	0.3979040851508784	0	0	1.4630338282565436	1.5406979784077088	GNAL;ASTN1;NR3C2
DisGeNET	Keloid	1/171	0.3494039111808349	0.3979965081000239	0	0	2.3745498199279718	2.4969025061029213	ADAM33
DisGeNET	Coinfection	1/171	0.3494039111808349	0.3979965081000239	0	0	2.3745498199279718	2.4969025061029213	PCNA
DisGeNET	Congenital chromosomal disease	2/497	0.3538597493772377	0.4025223754760003	0	0	1.6376262626262623	1.701255629317352	MAML2;PTCH1
DisGeNET	Increase in blood pressure	1/174	0.3543133002736421	0.4025223754760003	0	0	2.333018756635602	2.4206789693623425	NR3C2
DisGeNET	Azoospermia	1/174	0.3543133002736421	0.4025223754760003	0	0	2.333018756635602	2.4206789693623425	ETV5
DisGeNET	Prostatic Intraepithelial Neoplasias	1/174	0.3543133002736421	0.4025223754760003	0	0	2.333018756635602	2.4206789693623425	MET
DisGeNET	Ovarian Failure, Premature	1/175	0.3559416811668189	0.4041054070012729	0	0	2.319493314567206	2.396009637948729	DMD
DisGeNET	Liver Failure	1/176	0.3575660373570176	0.4051472887049211	0	0	2.306122448979592	2.3716975343886144	MET
DisGeNET	Multiple malignancy	1/176	0.3575660373570176	0.4051472887049211	0	0	2.306122448979592	2.3716975343886144	MET
DisGeNET	Carcinomatosis	1/176	0.3575660373570176	0.4051472887049211	0	0	2.306122448979592	2.3716975343886144	MET
DisGeNET	Hemoglobin low	1/177	0.359186378521905	0.4057943887910408	0	0	2.2929035250463823	2.3477357103628296	LAMA3
DisGeNET	Carcinoma of larynx	1/177	0.359186378521905	0.4057943887910408	0	0	2.2929035250463823	2.3477357103628296	RUNX3
DisGeNET	Platelet mean volume determination (procedure)	1/177	0.359186378521905	0.4057943887910408	0	0	2.2929035250463823	2.3477357103628296	RNF145
DisGeNET	Dengue Fever	1/177	0.359186378521905	0.4057943887910408	0	0	2.2929035250463823	2.3477357103628296	HPSE2
DisGeNET	Herpes Simplex Infections	2/503	0.359316775656253	0.4057943887910408	0	0	1.6175149700598803	1.6556088970950078	PCNA;NFIB
DisGeNET	Malignant Glioma	2/504	0.3602247910795155	0.4065529138167761	0	0	1.6142098273572376	1.648151854096952	PCNA;MET
DisGeNET	Retinal Dystrophies	1/178	0.3608027143922477	0.4066714736269109	0	0	2.279833967485299	2.3241173885161555	CRB2
DisGeNET	Neutropenia	1/178	0.3608027143922477	0.4066714736269109	0	0	2.279833967485299	2.3241173885161555	MET
DisGeNET	Secondary malignant neoplasm of liver	2/508	0.363852469749734	0.4098403719512394	0	0	1.6011198945981555	1.6187430952710242	PCNA;MET
DisGeNET	insulinoma	1/181	0.3656277872367423	0.4110325451288868	0	0	2.241496598639456	2.2552581276159067	MET
DisGeNET	Ciliopathies	1/181	0.3656277872367423	0.4110325451288868	0	0	2.241496598639456	2.2552581276159067	CRB2
DisGeNET	Photodysphoria	1/181	0.3656277872367423	0.4110325451288868	0	0	2.241496598639456	2.2552581276159067	PCNA
DisGeNET	Tumor Angiogenesis	2/511	0.3665685304553946	0.4118209486500841	0	0	1.591437459070072	1.5971185548456277	RUNX3;MET
DisGeNET	Mental impairment	1/182	0.367228198764465	0.4120238107468231	0	0	2.2289998872477166	2.2329492942532405	DMD
DisGeNET	Nephrotic Syndrome	1/182	0.367228198764465	0.4120238107468231	0	0	2.2289998872477166	2.2329492942532405	CRB2
DisGeNET	Acidosis, Lactic	1/183	0.3688246532278824	0.4130067731458058	0	0	2.216640502354788	2.2109524751177334	MET
DisGeNET	Immune thrombocytopenic purpura	1/183	0.3688246532278824	0.4130067731458058	0	0	2.216640502354788	2.2109524751177334	RUNX3
DisGeNET	Delayed bone age	1/183	0.3688246532278824	0.4130067731458058	0	0	2.216640502354788	2.2109524751177334	THRB
DisGeNET	Malignant neoplasm of large intestine	2/516	0.3710860790249546	0.415268741654471	0	0	1.575551232166018	1.5618773764997171	RUNX3;MET
DisGeNET	Respiratory Failure	1/185	0.3720057294778557	0.4154869186376051	0	0	2.192324755989352	2.1678716160963645	DMD
DisGeNET	Hypersensitivity	1/185	0.3720057294778557	0.4154869186376051	0	0	2.192324755989352	2.1678716160963645	RUNX3
DisGeNET	MIXED LINEAGE LEUKEMIA	1/185	0.3720057294778557	0.4154869186376051	0	0	2.192324755989352	2.1678716160963645	MET
DisGeNET	Virus Diseases	3/875	0.3750781233833637	0.418646575093696	0	0	1.396496193636541	1.3694334180520211	PCNA;DMD;MET
DisGeNET	Carcinoma, Spindle-Cell	1/188	0.3767479051184041	0.4191503213477717	0	0	2.1568263669104004	2.105448610107896	MET
DisGeNET	Familial Alzheimer Disease (FAD)	1/188	0.3767479051184041	0.4191503213477717	0	0	2.1568263669104004	2.105448610107896	NFIB
DisGeNET	Malignant Peripheral Nerve Sheath Tumor	1/188	0.3767479051184041	0.4191503213477717	0	0	2.1568263669104004	2.105448610107896	MET
DisGeNET	Bronchopulmonary Dysplasia	1/188	0.3767479051184041	0.4191503213477717	0	0	2.1568263669104004	2.105448610107896	PCNA
DisGeNET	Photophobia	1/188	0.3767479051184041	0.4191503213477717	0	0	2.1568263669104004	2.105448610107896	PCNA
DisGeNET	Muscular Dystrophy, Duchenne	1/190	0.3798898404314479	0.4220998227016088	0	0	2.133786848072562	2.065236730473686	DMD
DisGeNET	Cerebellar atrophy	1/190	0.3798898404314479	0.4220998227016088	0	0	2.133786848072562	2.065236730473686	PCNA
DisGeNET	Hepatocarcinogenesis	2/527	0.3809822986687347	0.4230190644088478	0	0	1.5416666666666667	1.487711979562763	RUNX3;MET
DisGeNET	Congestive heart failure	3/884	0.3812665218381455	0.4230190644088478	0	0	1.3815779940589756	1.332195721333632	LIFR;DMD;NR3C2
DisGeNET	Transient Ischemic Attack	1/191	0.3814549819175133	0.4230190644088478	0	0	2.122448979591837	2.045536603225051	PCNA
DisGeNET	Cerebellar degeneration	1/193	0.3845736595908477	0.4262027670723313	0	0	2.100127551020408	2.006923755847897	PCNA
